UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
5000.5,L50577,L,300.76158577935456,310.075554586862,1650.0,29.8,93.48253899061571,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56058,L,300.3680810884256,310.6,1806.378228269031,24.36974173847752,87.6974173847752,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49974,L,299.21348375423884,309.6822002658351,1552.9018335548626,46.162566976807575,80.15641744201893,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56583,L,298.57570319259156,308.8923028885352,1697.0,31.977310489943623,177.33199391887325,0,0.0,0.0,0.0,0.0,0.0
5000.5,M22218,M,298.33851218681207,308.2188428119649,1660.8033062515287,28.486116565328206,49.19669374847124,0,0.0,0.0,0.0,0.0,0.0
5000.5,M24298,M,303.11484577782375,312.64030597623236,1307.1527611904517,54.483313428541855,68.10184079363437,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51071,L,302.865246182655,311.43315577283187,1413.5543718188792,44.19840195548694,69.44030136607726,0,0.0,0.0,0.0,0.0,0.0
5000.5,M19219,M,297.6283242322423,308.77124317418173,1526.8583788387887,30.66972909666563,162.4291894193943,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52762,M,296.60758261547267,307.1362131598265,2047.271598698699,21.645680260260175,50.18106579913275,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51838,L,298.64310616870335,308.4647927203702,1680.0,32.729985842685856,20.86479272037018,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49324,L,300.7657334287067,310.5800670004735,1459.9720028612016,42.388801144480624,172.8286671435336,0,0.0,0.0,0.0,0.0,0.0
5000.5,M19637,M,297.0062671590239,308.0833790907304,1828.5313357951195,24.954223863413,93.47956704389097,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54888,L,298.3733557758846,309.5166947198557,1704.0,28.111129813237145,64.18887018676286,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47481,L,299.56554958760404,308.7965766058492,1742.7011411313836,28.017261284679414,134.89657660584928,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49617,L,300.9,311.6059069521789,1424.1625718772261,42.176372191284415,63.581285938613064,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55687,L,301.15949853399854,310.03799413599415,1519.5949853399854,38.6182741890242,166.70250733000734,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55663,L,298.6185392307522,309.4481740384403,1620.925563461836,34.10758346139397,109.29634807688058,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50164,L,302.26278412377997,311.580454598048,1646.3534094853596,30.85073843256416,123.0977270097602,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55837,L,301.15842593791535,311.7907042710473,1423.7701739582074,43.81859145790538,126.3105218746224,0,0.0,0.0,0.0,0.0,0.0
5000.5,M19046,M,300.0019928375414,309.6009058352461,1572.9972824942618,39.695380240244944,162.0009058352461,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21663,M,300.9993342025622,311.0576184267413,1363.2914211208958,50.39008952602011,112.13905258606947,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47885,L,301.2630522049319,310.5801706793154,1508.3152610246595,37.889156614795695,95.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51634,L,300.48058696985356,309.4746211256306,1403.4179295812314,51.21641408375373,172.95517604692165,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49377,L,298.23252256883166,308.09001289647523,1411.0499355176237,45.497567706495055,85.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56593,L,297.3541691120514,307.8580895299096,1440.8602984330319,43.11225864196097,205.51960208929083,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52948,L,298.9668655707688,309.0759063274732,1422.4759063274732,45.949380769666156,82.5240936725268,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17030,M,297.3782801628505,308.72925311806665,1498.0,44.627307207634416,8.732579755724215,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55633,L,298.64708266779627,309.94414000105894,1564.1177066694906,37.2147640027533,30.05885333474528,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48298,L,300.4024882747874,310.04570088547126,1435.7036216794827,43.932126106839114,88.43212610683912,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55230,L,298.4665404155703,310.24030456984326,1401.0,47.580609139686544,49.32319406532434,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48729,L,300.20878164562873,311.14943301698605,1702.0878164562876,29.253823839800443,103.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48373,L,299.5279595691158,310.23456276481056,1338.7572872531578,54.455145745063156,51.44854254936846,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50382,L,299.6304045102507,309.94751035447393,1426.373755177237,45.09900414178957,24.373755177236966,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21480,M,296.90738343983685,307.72202074649573,1791.4637306658897,25.653626933411033,72.87823839953381,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53237,L,301.92538776356366,310.69771229797607,1694.7557192550598,30.44236136680084,149.43321055870516,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54503,L,298.87631821038246,309.896791584033,1484.0,44.524904667466316,172.4377383313342,0,0.0,0.0,0.0,0.0,0.0
5000.5,M19571,M,301.61501181733377,310.95625492388905,1516.4874901522219,41.22501969555629,170.2312352283328,0,0.0,0.0,0.0,0.0,0.0
5000.5,M20445,M,300.32396100040495,309.9297075030372,1643.2396100040496,31.323961000404964,39.47922000809929,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55054,L,300.7158553341449,310.661381555285,1543.0,38.879122365320654,59.356359254750586,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49753,L,300.5442417288606,310.1768712947405,1500.0105565118006,43.45374258948103,173.6525913175993,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47570,L,301.0723507981724,310.1457203016458,1461.6331524826332,45.53566604643575,148.97486436197494,0,0.0,0.0,0.0,0.0,0.0
5000.5,H29522,H,302.611190590558,311.43163004542754,1626.2652018171016,34.799029136876776,70.94890136282613,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55609,L,300.96850685538976,310.958665247699,1582.0196832153815,37.433077067703195,176.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,M19205,M,298.23564266001137,309.14138559600684,1549.6782133000568,35.5723792219625,121.52871467997727,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48503,L,300.86687914732886,311.189612832413,1369.4350802025813,49.09740320810325,193.97403208103248,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54536,L,297.46154499380174,308.8615449938018,1334.8131821472844,52.0659107364223,39.56045355814662,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50889,L,301.0270145743819,310.9952609307864,1749.1814493919742,26.51794210478318,40.09072469598706,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49645,L,300.09610396929236,311.3812616791913,1491.5547312969675,41.68868282424185,127.85157709898914,0,0.0,0.0,0.0,0.0,0.0
5000.5,H37106,M,300.27316260863836,311.33686862602053,1505.727795130366,36.209073495654465,9.546325217276703,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49978,L,299.8268770837256,310.5390470396595,1577.4878300440662,42.863490132198336,82.92698026439668,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52611,L,302.8475452347554,312.4517441945499,1463.9195736575832,41.14405684565558,71.16085268483363,0,0.0,0.0,0.0,0.0,0.0
5000.5,M23246,M,302.0444046232272,311.09790109075414,1504.0699293505386,38.66748233763466,68.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54693,M,299.53658238144516,310.0752599917166,2250.7525999171658,15.731010399668664,31.038336053013772,0,0.0,0.0,0.0,0.0,0.0
5000.5,M20900,M,303.14039310830066,312.5287928859878,1438.2320044462576,42.8,105.76799555374237,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17563,M,300.1618356121997,310.7825342424997,1374.8279452120005,53.18279452120005,65.79301369699988,0,0.0,0.0,0.0,0.0,0.0
5000.5,M18269,H,302.29181931584617,310.1899875256922,1688.3272273661532,30.220024948615745,115.57264789076808,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53421,L,300.4161668582886,310.22277034795485,1324.0,53.2316889561355,171.36963953606022,0,0.0,0.0,0.0,0.0,0.0
5000.5,M15972,M,296.5465167666079,307.41902958633955,1349.9788560151783,55.40970413660411,69.10571992410883,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50931,L,299.4113453894676,310.471848936031,1527.0,43.78445319190704,148.40125886640843,0,0.0,0.0,0.0,0.0,0.0
5000.5,M21383,M,301.2199059945379,311.4,1852.8398119890758,22.67589346047624,50.200626703080935,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49553,L,298.62846332516654,309.08012504928485,1347.8940440886558,55.2668969950431,102.2119118226881,0,0.0,0.0,0.0,0.0,0.0
5000.5,M23080,M,298.1785687503941,309.4989830352076,1548.3265535680505,38.64387946400421,43.11224107199159,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54892,L,303.0796543495639,312.03789901327957,1502.5824466371566,36.78630296016134,67.8351067256869,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47517,L,299.4361732420696,309.63305092442937,1742.771632552031,27.611775338452567,20.913469791876313,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49033,L,298.69783983695146,308.7326554456348,1485.1956796739028,42.46950471741378,38.19567967390283,0,0.0,0.0,0.0,0.0,0.0
5000.5,H30492,L,303.2458766883986,312.3272261358318,1663.2947521488709,29.592174109753465,178.10074969301843,0,0.0,0.0,0.0,0.0,0.0
5000.5,H38857,H,297.26337263094155,308.2128739846892,1413.0099729250462,49.2178604472123,78.24750676873846,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50174,L,302.00619444402287,309.81520454441977,1455.9831060617557,58.049318185267516,144.97184343625972,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55471,L,297.64905342121483,308.1068416117407,1713.7452671060742,31.24978443975548,15.136832234814666,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50175,L,299.41967144462404,309.16980834269737,1550.9002737961466,38.93046545344927,147.09972620385338,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56700,L,298.4536409791501,309.5263058742639,1378.0,42.661266014324475,63.36332447556901,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50539,H,299.106484769442,309.3533774840844,1526.4959470190988,44.09405562801152,203.50135099363374,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56697,L,298.51735887143144,308.66509576786785,1522.0433971785785,36.99547379287283,53.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50898,L,299.26819625082913,309.39091321452264,1453.3939119031827,46.17423898789783,51.34847797579565,0,0.0,0.0,0.0,0.0,0.0
5000.5,M20654,M,301.9595586182119,311.5387382928372,1486.8958983731266,38.93703520388631,147.17917967462532,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51659,L,301.2176561330071,310.1176561330071,1920.470508836188,21.341191216136536,9.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56170,L,298.3250280244189,309.4000373658918,1494.0714552613513,38.82858210454053,144.92854473864867,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56731,L,300.3747152934431,310.29157176448103,1392.9906352938679,44.69438117632069,141.98127058773562,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17646,M,299.4559993244435,309.3855383576067,1631.144616423933,30.703694490259466,53.28923284786615,0,0.0,0.0,0.0,0.0,0.0
5000.5,M14868,M,298.913194086854,310.4944473051678,1678.780098552433,35.4657497996979,14.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54982,L,300.1355794624635,310.12210268768234,1429.7852648748785,55.687152400389,102.21473512512156,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51670,L,300.32999566771895,309.9266628157502,1953.9000144409367,21.686668592124903,49.31669314171738,0,0.0,0.0,0.0,0.0,0.0
5000.5,H36162,M,301.2248312630576,310.604026052548,2013.8881389469227,19.59038089479813,176.04026052548005,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55796,L,296.9,307.72157779343274,1349.12528854448,44.44431555868654,15.556844413134563,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53074,L,302.1503146200017,311.8290208857168,1596.2839164571328,38.0709791142832,156.2839164571328,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47843,L,299.1827177246673,308.44492088910323,1469.2440632887174,51.8291556978978,179.24406328871743,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55695,L,303.2653835496083,312.60448629134027,1435.6816209711342,47.725643867711256,185.68162097113412,0,0.0,0.0,0.0,0.0,0.0
5000.5,M23763,M,300.1354089260859,309.61770446304297,1375.4688661087116,52.43638479781597,146.64591073914107,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56882,H,300.41109297731026,309.4276952885752,1630.1730026668442,32.991698844367505,74.17300266684421,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50236,L,301.04890050412126,310.20829127572455,1664.4410598422405,32.566384283257996,79.84715212620758,0,0.0,0.0,0.0,0.0,0.0
5000.5,M17050,M,298.2091743501592,308.6687107908858,1466.5190728814532,36.8122163276609,68.96185423709342,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54976,L,298.3297655091578,308.6653905434814,1455.3664061212864,51.19210931922414,91.72265646452254,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53065,L,300.5516964214079,310.21138950042183,1646.0646205267599,29.415993315212233,138.59693079013974,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53532,L,300.462064179388,311.94688985114317,1497.6206417938797,42.786192538163924,25.227614923672142,0,0.0,0.0,0.0,0.0,0.0
5000.5,M23628,M,299.02482481513397,309.7058955430373,1365.7928618139779,50.88572362795578,199.49107726747238,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52301,L,302.5247544381302,310.95049112373965,1468.4950887626035,42.215815085242696,154.49508876260342,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56320,L,299.64086716278166,309.62988444552815,1371.0549135862675,40.034739750316945,106.51213826197198,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48274,L,299.1205306416005,309.671626421047,1351.5916954135378,51.16943486215405,15.34717431077022,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47918,L,298.7643874997743,308.3923552081264,1499.6780625011286,39.87886979232504,180.72032291647855,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55420,L,298.61757992648444,309.1176206854046,1485.5294357405412,44.152862056213785,102.64717870270638,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47203,L,300.78872269045894,309.9909781523671,1759.2090218476328,25.306766385724643,64.97744538091786,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53630,L,299.7007507799491,309.6164923128786,1378.2563692065667,49.73628308833288,75.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,M16557,M,297.705196933322,307.98960613335595,1520.168818400068,41.66236319986432,35.44157546657621,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53185,L,300.5721282664515,311.7025739172964,1564.3044565084488,36.769554349155115,10.93910869831024,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50216,L,299.637395872382,309.03891932452524,1322.9847654785676,51.60221388334238,31.358724202387418,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53886,L,300.69252540963635,310.0476778674546,1375.4767786745458,50.85979672290905,74.70101638545474,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47950,L,301.17530144961603,310.5910274602232,1394.8427398939286,54.671876582205385,14.30342486741067,0,0.0,0.0,0.0,0.0,0.0
5000.5,M16714,M,300.44018691067663,310.4200934553383,1477.672472394532,38.87514866627455,45.10917586848937,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48634,L,299.8583063612984,309.13778497032047,1430.7166127225967,45.220521390977936,89.71661272259674,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49678,L,299.0922129984963,308.89221299849623,1467.0444971514498,47.19777514242751,217.95550284855017,0,0.0,0.0,0.0,0.0,0.0
5000.5,M24479,L,299.03751263715736,310.05602366699003,1323.101861212709,52.71155675648806,105.89813878729085,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54671,M,298.8295529673431,309.9825882789052,1313.0,56.33035311562074,170.92172551927013,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54034,L,301.2732453475055,309.95992801159537,1514.7336532817983,41.3794240927632,21.199760038651334,0,0.0,0.0,0.0,0.0,0.0
5000.5,H29680,H,298.44580718681834,309.3737348194811,1436.8156629512973,44.910048078507025,37.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55618,L,299.463994415971,308.7571689157255,1465.4658724987723,35.186348999508965,202.08703583046895,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47515,L,299.08668832063154,309.43771832325945,1744.9286833639928,25.9,7.418383337713271,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50850,L,302.581710225405,311.56128266905375,1703.6774346618924,31.2,145.11828977459496,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53690,L,302.33890829082696,311.13657569090225,1449.46302763609,48.71399559954821,12.902729272932628,0,0.0,0.0,0.0,0.0,0.0
5000.5,M16712,M,298.41870193566524,309.1353135484344,1529.548954838552,39.5919690318007,42.451045161448036,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53834,L,302.28511688677594,310.92228495281904,2212.2501985850854,15.447304811327548,203.03378915094825,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50604,L,299.6726239821086,310.0049431901597,1594.3726239821085,34.10342200223643,157.40684400447287,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54329,L,302.8879602035416,312.07051411357605,1506.2530680236105,37.58255391003447,163.56019898229212,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52382,L,303.31188581963255,312.2848605785641,1341.4216466250425,58.87509977315429,156.3459495178632,0,0.0,0.0,0.0,0.0,0.0
5000.5,L56692,L,297.76114046569495,309.0915467324639,1576.9560940015344,36.365531065541475,44.608125335379135,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51695,M,302.3407181020663,310.51237586391153,1412.0618793195576,49.181436204132694,112.12375863911538,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51677,L,301.99831353506005,310.39975907643714,1519.6658635881238,41.07092298294372,71.66345435249531,0,0.0,0.0,0.0,0.0,0.0
5000.5,M22239,M,302.09540274328185,311.53834719066214,1363.1073611184506,45.818097230295734,90.78527776309866,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51862,L,303.0009820550778,311.6902994151609,1567.4174850458983,33.84368862155763,96.43688621557635,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51659,L,300.08693876245883,309.5234065898928,1924.9331240288777,21.88662480577556,9.30094187004988,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54044,M,299.5892527440137,310.88330256107946,1269.6429890239451,62.24471868876841,53.70825640269872,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51169,L,300.4318866136029,311.2772238474265,1608.0,34.999784928676576,114.22776152573506,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55694,L,299.25859319330914,310.0,1451.6529743290557,48.888432477635185,184.53729910540753,0,0.0,0.0,0.0,0.0,0.0
5000.5,M16424,L,299.869856159096,310.91074710139935,2084.268677534985,17.71821811539322,174.30143840904006,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53113,L,298.62670612062493,309.94001690883925,1374.4667230294642,49.35328542495544,57.933446058928375,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50185,L,297.7887522744251,308.770002872958,1507.0,37.71999808469466,171.0875035911975,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54101,L,298.81247230530283,309.7641667340293,1430.4188889787058,46.07361122338218,202.77361122338218,0,0.0,0.0,0.0,0.0,0.0
5000.5,M19400,M,300.8465447032074,310.06930894064146,1580.1732723516038,36.25492888810401,181.0,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48482,L,299.10754424411635,308.978616027124,1510.0377212205817,47.596852257678336,148.21383972875964,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48251,L,299.0076069177049,310.008557782418,1427.990491352869,47.843819379364795,166.01901729426217,0,0.0,0.0,0.0,0.0,0.0
5000.5,L57053,L,298.56058177234786,309.5423270893914,1622.0912734147823,33.61494506495671,109.90872658521772,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47909,L,300.3874463977352,310.1826359109853,1585.7604613352207,32.38985164111011,160.34728178029425,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52813,L,302.5163895355117,311.68228023494424,1447.0,45.68394302187438,172.33111628409318,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51082,L,298.708407563517,309.75781736720904,1627.0,33.09645882215232,98.7109131639546,0,0.0,0.0,0.0,0.0,0.0
5000.5,L51784,L,299.6702143867045,309.842317505202,1819.0721031184976,23.940228856550917,121.54649480250417,0,0.0,0.0,0.0,0.0,0.0
5000.5,M18364,M,299.00208319115416,309.42722218430777,1518.3979168088458,38.76229151026957,148.06805546076944,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54152,L,300.648335654408,311.4625174080602,1377.13748259194,53.94124477758195,120.13748259193983,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55630,L,299.8618075124362,309.3319450035532,1560.7013749111702,39.46180751243618,24.68054996446806,0,0.0,0.0,0.0,0.0,0.0
5000.5,L47378,L,300.57624810849035,310.2724995796645,1591.8624978983225,33.286664424877415,100.48333053109677,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48195,L,299.95829398703756,309.71090046253556,1362.1090046253557,48.544076410685754,23.21800925071147,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54521,M,300.25420648128875,310.4511472221697,1505.0,36.94426388915168,1.984703704404461,0,0.0,0.0,0.0,0.0,0.0
5000.5,M22340,M,301.17527683592306,310.82988926563075,1574.6494463281538,34.1618079101923,148.77306214853843,0,0.0,0.0,0.0,0.0,0.0
5000.5,M18424,M,298.9782748945248,308.94237202002836,1498.4129382910637,39.4,81.60862552737586,0,0.0,0.0,0.0,0.0,0.0
5000.5,L52998,L,300.19521107441363,309.56928166116205,1542.8976055372068,37.82353495045842,208.89760553720683,0,0.0,0.0,0.0,0.0,0.0
5000.5,H29569,L,302.2184517209376,311.40615057364585,1986.8769885270826,19.832343689895495,199.3849426354136,0,0.0,0.0,0.0,0.0,0.0
5000.5,L50535,L,300.26673468272077,311.5589325029411,1371.7433281433816,49.189733125735266,194.89733125735265,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49948,L,298.34793994321694,309.55374475867194,1676.0,31.86366968769313,19.52060056783068,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54810,L,299.5697902006687,309.5768181521732,1535.6627622491642,40.04660835284186,93.32552449832832,0,0.0,0.0,0.0,0.0,0.0
5000.5,L54496,H,297.7948881669284,309.0,1497.0,42.36412595275486,144.8461889291323,0,0.0,0.0,0.0,0.0,0.0
5000.5,L55522,L,298.8,308.7285892492076,1511.5143569968302,37.180149693343566,157.77153549524542,0,0.0,0.0,0.0,0.0,0.0
5000.5,L48432,L,300.40508539688335,309.20508539688336,1528.0,37.189829206233256,227.64402221816383,0,0.0,0.0,0.0,0.0,0.0
5000.5,L53153,M,298.1412574623781,309.1075944412448,1351.9901093660012,52.90759444124485,157.66336978866704,0,0.0,0.0,0.0,0.0,0.0
5000.5,M20509,M,297.1953593654608,307.7565404052065,1417.0970474006356,50.08227855504767,209.4514762996822,0,0.0,0.0,0.0,0.0,0.0
5000.5,L49795,L,299.7499851666999,310.49285078572854,1519.1904479365712,40.214298428542946,62.35716404757157,0,0.0,0.0,0.0,0.0,0.0
